application_id,customer_id,region,loan_amount,loan_term_months,scoring_score,scoring_risk_level,document_type,document_status,decision_status,submitted_at
loan_0052487,cust_094834,DE-SN,21432,24,359,high,income_statement,verified,manual_review,2025-05-09T07:45:18Z
loan_0052487,cust_094834,DE-SN,21432,24,359,high,passport,rejected,manual_review,2025-05-09T07:45:18Z
loan_0010954,cust_030798,DE-HE,42753,42,669,medium,income_statement,pending,rejected,2025-05-23T02:47:20Z
loan_0010954,cust_030798,DE-HE,42753,42,669,medium,employment_contract,rejected,rejected,2025-05-23T02:47:20Z
loan_0052488,cust_030246,DE-HE,49567,36,764,high,employment_contract,rejected,approved,2025-05-30T19:44:55Z
loan_0052488,cust_030246,DE-HE,49567,36,764,high,income_statement,rejected,approved,2025-05-30T19:44:55Z
loan_0052489,cust_006405,DE-NW,30175,6,588,medium,passport,rejected,rejected,2025-05-12T07:46:19Z
loan_0052489,cust_006405,DE-NW,30175,6,588,medium,passport,rejected,rejected,2025-05-12T07:46:19Z
loan_0010955,cust_046268,DE-SN,34552,42,848,medium,utility_bill,verified,manual_review,2025-05-17T17:41:16Z
loan_0010955,cust_046268,DE-SN,34552,42,848,medium,employment_contract,pending,manual_review,2025-05-17T17:41:16Z
loan_0052490,cust_041530,DE-BE,46136,42,622,low,passport,rejected,approved,2025-05-02T13:02:03Z
loan_0052490,cust_041530,DE-BE,46136,42,622,low,employment_contract,pending,approved,2025-05-02T13:02:03Z
loan_0010956,cust_079963,DE-SN,62882,54,552,low,utility_bill,verified,rejected,2025-05-28T16:11:11Z
loan_0010956,cust_079963,DE-SN,62882,54,552,low,passport,rejected,rejected,2025-05-28T16:11:11Z
loan_0052491,cust_011475,DE-HH,68459,54,430,low,passport,pending,manual_review,2025-05-31T02:22:05Z
loan_0052491,cust_011475,DE-HH,68459,54,430,low,passport,verified,manual_review,2025-05-31T02:22:05Z
loan_0010957,cust_053477,DE-RP,64328,54,798,medium,passport,verified,manual_review,2025-05-06T01:31:35Z
loan_0010957,cust_053477,DE-RP,64328,54,798,medium,utility_bill,rejected,manual_review,2025-05-06T01:31:35Z
loan_0052492,cust_047626,DE-HH,90636,12,727,low,passport,rejected,approved,2025-05-06T12:38:41Z
loan_0052492,cust_047626,DE-HH,90636,12,727,low,utility_bill,rejected,approved,2025-05-06T12:38:41Z
loan_0010958,cust_022435,DE-HH,63621,48,452,medium,income_statement,pending,manual_review,2025-05-27T06:46:19Z
loan_0010958,cust_022435,DE-HH,63621,48,452,medium,employment_contract,verified,manual_review,2025-05-27T06:46:19Z
loan_0052493,cust_061540,DE-BE,47409,42,559,low,income_statement,rejected,rejected,2025-05-26T04:25:06Z
loan_0052493,cust_061540,DE-BE,47409,42,559,low,passport,rejected,rejected,2025-05-26T04:25:06Z
loan_0010959,cust_033990,DE-BY,92451,60,488,medium,employment_contract,verified,approved,2025-05-03T12:41:47Z
loan_0010959,cust_033990,DE-BY,92451,60,488,medium,utility_bill,verified,approved,2025-05-03T12:41:47Z
loan_0052494,cust_043741,DE-HH,98624,36,751,medium,employment_contract,rejected,manual_review,2025-05-25T05:53:50Z
loan_0052494,cust_043741,DE-HH,98624,36,751,medium,utility_bill,rejected,manual_review,2025-05-25T05:53:50Z
loan_0010960,cust_004174,DE-BY,96962,54,529,medium,utility_bill,rejected,rejected,2025-05-22T10:46:39Z
loan_0010960,cust_004174,DE-BY,96962,54,529,medium,employment_contract,pending,rejected,2025-05-22T10:46:39Z
loan_0052495,cust_006707,DE-SN,42079,24,690,high,employment_contract,verified,rejected,2025-05-21T22:47:05Z
loan_0052495,cust_006707,DE-SN,42079,24,690,high,passport,rejected,rejected,2025-05-21T22:47:05Z
loan_0010961,cust_023452,DE-RP,20297,6,398,low,utility_bill,rejected,manual_review,2025-05-23T22:47:33Z
loan_0010961,cust_023452,DE-RP,20297,6,398,low,employment_contract,pending,manual_review,2025-05-23T22:47:33Z
loan_0052496,cust_096124,DE-BE,46879,24,334,high,income_statement,pending,rejected,2025-05-31T03:14:26Z
loan_0052496,cust_096124,DE-BE,46879,24,334,high,income_statement,verified,rejected,2025-05-31T03:14:26Z
loan_0010962,cust_001326,DE-HE,92058,12,534,high,passport,pending,approved,2025-05-17T12:06:33Z
loan_0010962,cust_001326,DE-HE,92058,12,534,high,income_statement,pending,approved,2025-05-17T12:06:33Z
loan_0052497,cust_079644,DE-HH,35802,42,826,medium,income_statement,pending,rejected,2025-05-30T22:34:54Z
loan_0052497,cust_079644,DE-HH,35802,42,826,medium,employment_contract,rejected,rejected,2025-05-30T22:34:54Z
loan_0052498,cust_087769,DE-SN,5280,18,638,low,utility_bill,rejected,rejected,2025-05-02T02:39:40Z
loan_0052498,cust_087769,DE-SN,5280,18,638,low,passport,rejected,rejected,2025-05-02T02:39:40Z
loan_0010963,cust_049632,DE-BW,71975,12,492,high,employment_contract,pending,rejected,2025-05-01T14:16:12Z
loan_0010963,cust_049632,DE-BW,71975,12,492,high,passport,verified,rejected,2025-05-01T14:16:12Z
loan_0052499,cust_092840,DE-NW,27660,24,780,high,employment_contract,pending,rejected,2025-05-30T18:47:21Z
loan_0052499,cust_092840,DE-NW,27660,24,780,high,utility_bill,verified,rejected,2025-05-30T18:47:21Z
loan_0010964,cust_073704,DE-RP,31965,54,740,low,income_statement,rejected,rejected,2025-05-25T10:21:07Z
loan_0010964,cust_073704,DE-RP,31965,54,740,low,utility_bill,verified,rejected,2025-05-25T10:21:07Z
loan_0052500,cust_026609,DE-RP,46952,42,477,medium,employment_contract,pending,approved,2025-05-06T08:52:35Z
loan_0052500,cust_026609,DE-RP,46952,42,477,medium,utility_bill,pending,approved,2025-05-06T08:52:35Z
loan_0010965,cust_017085,DE-NW,14795,18,486,medium,employment_contract,verified,manual_review,2025-05-05T04:20:47Z
loan_0010965,cust_017085,DE-NW,14795,18,486,medium,passport,verified,manual_review,2025-05-05T04:20:47Z
loan_0052501,cust_012085,DE-SN,21907,36,530,medium,income_statement,pending,rejected,2025-05-27T08:28:50Z
loan_0052501,cust_012085,DE-SN,21907,36,530,medium,utility_bill,pending,rejected,2025-05-27T08:28:50Z
loan_0010966,cust_018764,DE-SN,58633,48,519,high,income_statement,rejected,rejected,2025-05-23T02:02:37Z
loan_0010966,cust_018764,DE-SN,58633,48,519,high,employment_contract,verified,rejected,2025-05-23T02:02:37Z
loan_0052502,cust_036271,DE-NW,84270,30,673,low,employment_contract,pending,rejected,2025-05-02T10:59:28Z
loan_0052502,cust_036271,DE-NW,84270,30,673,low,income_statement,verified,rejected,2025-05-02T10:59:28Z
loan_0010967,cust_008975,DE-NW,73175,24,678,medium,passport,pending,approved,2025-05-03T18:42:11Z
loan_0010967,cust_008975,DE-NW,73175,24,678,medium,employment_contract,verified,approved,2025-05-03T18:42:11Z
loan_0052503,cust_061057,DE-BE,87586,48,578,high,utility_bill,rejected,approved,2025-05-08T15:15:17Z
loan_0052503,cust_061057,DE-BE,87586,48,578,high,utility_bill,pending,approved,2025-05-08T15:15:17Z
loan_0010968,cust_020705,DE-HE,37007,12,539,high,passport,rejected,manual_review,2025-05-19T08:49:12Z
loan_0010968,cust_020705,DE-HE,37007,12,539,high,employment_contract,rejected,manual_review,2025-05-19T08:49:12Z
loan_0052504,cust_073999,DE-RP,26732,18,307,low,passport,verified,approved,2025-05-10T16:28:11Z
loan_0052504,cust_073999,DE-RP,26732,18,307,low,utility_bill,verified,approved,2025-05-10T16:28:11Z
loan_0010969,cust_050982,DE-HH,93235,24,602,low,employment_contract,rejected,approved,2025-05-05T00:24:45Z
loan_0010969,cust_050982,DE-HH,93235,24,602,low,employment_contract,verified,approved,2025-05-05T00:24:45Z
loan_0052505,cust_006875,DE-RP,13954,54,491,medium,passport,pending,manual_review,2025-05-25T08:50:04Z
loan_0052505,cust_006875,DE-RP,13954,54,491,medium,utility_bill,verified,manual_review,2025-05-25T08:50:04Z
loan_0010970,cust_011960,DE-BW,92577,60,503,low,employment_contract,verified,rejected,2025-05-01T17:42:04Z
loan_0010970,cust_011960,DE-BW,92577,60,503,low,income_statement,rejected,rejected,2025-05-01T17:42:04Z
loan_0052506,cust_009280,DE-RP,33699,36,510,high,passport,rejected,rejected,2025-05-16T14:59:04Z
loan_0052506,cust_009280,DE-RP,33699,36,510,high,passport,verified,rejected,2025-05-16T14:59:04Z
loan_0010971,cust_024069,DE-SN,38475,24,361,medium,income_statement,verified,approved,2025-05-22T10:51:12Z
loan_0010971,cust_024069,DE-SN,38475,24,361,medium,income_statement,pending,approved,2025-05-22T10:51:12Z
loan_0052507,cust_012240,DE-BE,87759,12,834,high,employment_contract,pending,approved,2025-05-30T22:25:41Z
loan_0052507,cust_012240,DE-BE,87759,12,834,high,utility_bill,verified,approved,2025-05-30T22:25:41Z
loan_0010972,cust_029697,DE-RP,66008,12,457,low,utility_bill,rejected,manual_review,2025-05-21T01:16:01Z
loan_0010972,cust_029697,DE-RP,66008,12,457,low,income_statement,rejected,manual_review,2025-05-21T01:16:01Z
loan_0052508,cust_081171,DE-BW,71363,12,790,medium,utility_bill,verified,manual_review,2025-05-08T07:47:43Z
loan_0052508,cust_081171,DE-BW,71363,12,790,medium,passport,pending,manual_review,2025-05-08T07:47:43Z
loan_0010973,cust_009607,DE-BY,72161,36,331,medium,passport,rejected,rejected,2025-05-30T00:11:45Z
loan_0010973,cust_009607,DE-BY,72161,36,331,medium,passport,rejected,rejected,2025-05-30T00:11:45Z
loan_0052509,cust_075775,DE-BY,58448,6,525,low,employment_contract,rejected,approved,2025-05-19T15:24:42Z
loan_0052509,cust_075775,DE-BY,58448,6,525,low,passport,verified,approved,2025-05-19T15:24:42Z
loan_0010974,cust_029612,DE-BY,13522,12,368,medium,utility_bill,pending,manual_review,2025-05-22T09:29:44Z
loan_0010974,cust_029612,DE-BY,13522,12,368,medium,passport,rejected,manual_review,2025-05-22T09:29:44Z
loan_0052510,cust_070536,DE-BE,70601,42,661,high,utility_bill,pending,manual_review,2025-05-06T08:27:46Z
loan_0052510,cust_070536,DE-BE,70601,42,661,high,utility_bill,rejected,manual_review,2025-05-06T08:27:46Z
loan_0010975,cust_023438,DE-BE,27882,18,392,low,income_statement,pending,manual_review,2025-05-23T00:07:17Z
loan_0010975,cust_023438,DE-BE,27882,18,392,low,income_statement,rejected,manual_review,2025-05-23T00:07:17Z
loan_0052511,cust_053048,DE-BE,22619,54,562,high,passport,pending,rejected,2025-05-28T14:46:39Z
loan_0052511,cust_053048,DE-BE,22619,54,562,high,passport,rejected,rejected,2025-05-28T14:46:39Z
loan_0010976,cust_028236,DE-BW,43736,48,462,low,employment_contract,rejected,approved,2025-05-15T01:11:57Z
loan_0010976,cust_028236,DE-BW,43736,48,462,low,employment_contract,verified,approved,2025-05-15T01:11:57Z
loan_0052512,cust_084015,DE-HH,30963,18,491,low,employment_contract,pending,rejected,2025-05-22T11:36:40Z
loan_0052512,cust_084015,DE-HH,30963,18,491,low,utility_bill,pending,rejected,2025-05-22T11:36:40Z
loan_0010977,cust_006051,DE-HH,68067,18,675,medium,employment_contract,verified,approved,2025-05-16T05:49:13Z
loan_0010977,cust_006051,DE-HH,68067,18,675,medium,income_statement,rejected,approved,2025-05-16T05:49:13Z
loan_0052513,cust_031618,DE-BW,95558,48,647,low,income_statement,rejected,rejected,2025-05-21T11:54:13Z
loan_0052513,cust_031618,DE-BW,95558,48,647,low,passport,verified,rejected,2025-05-21T11:54:13Z
loan_0010978,cust_020666,DE-HH,98112,6,640,low,employment_contract,rejected,approved,2025-05-08T01:13:23Z
loan_0010978,cust_020666,DE-HH,98112,6,640,low,income_statement,rejected,approved,2025-05-08T01:13:23Z
loan_0052514,cust_040350,DE-BY,70464,18,844,low,utility_bill,pending,approved,2025-05-22T23:14:11Z
loan_0052514,cust_040350,DE-BY,70464,18,844,low,utility_bill,rejected,approved,2025-05-22T23:14:11Z
loan_0010979,cust_084048,DE-NW,21097,24,493,medium,passport,pending,rejected,2025-05-14T16:21:08Z
loan_0010979,cust_084048,DE-NW,21097,24,493,medium,utility_bill,rejected,rejected,2025-05-14T16:21:08Z
loan_0052515,cust_069713,DE-BW,26167,24,728,low,passport,rejected,approved,2025-05-23T03:00:25Z
loan_0052515,cust_069713,DE-BW,26167,24,728,low,utility_bill,verified,approved,2025-05-23T03:00:25Z
loan_0010980,cust_006813,DE-BE,97765,60,699,low,passport,rejected,rejected,2025-05-16T14:23:09Z
loan_0010980,cust_006813,DE-BE,97765,60,699,low,employment_contract,verified,rejected,2025-05-16T14:23:09Z
loan_0052516,cust_043640,DE-HH,46279,12,827,medium,income_statement,verified,rejected,2025-05-26T04:27:08Z
loan_0052516,cust_043640,DE-HH,46279,12,827,medium,employment_contract,rejected,rejected,2025-05-26T04:27:08Z
loan_0010981,cust_091956,DE-RP,67251,6,454,low,passport,pending,rejected,2025-05-09T08:06:38Z
loan_0010981,cust_091956,DE-RP,67251,6,454,low,income_statement,rejected,rejected,2025-05-09T08:06:38Z
loan_0052517,cust_032250,DE-SN,70522,6,526,medium,income_statement,pending,manual_review,2025-05-25T13:34:27Z
loan_0052517,cust_032250,DE-SN,70522,6,526,medium,income_statement,verified,manual_review,2025-05-25T13:34:27Z
loan_0010982,cust_030627,DE-BE,20219,54,756,medium,utility_bill,pending,approved,2025-05-14T04:28:05Z
loan_0010982,cust_030627,DE-BE,20219,54,756,medium,utility_bill,verified,approved,2025-05-14T04:28:05Z
loan_0052518,cust_001718,DE-BE,97254,54,705,low,employment_contract,rejected,approved,2025-05-30T15:05:56Z
loan_0052518,cust_001718,DE-BE,97254,54,705,low,employment_contract,pending,approved,2025-05-30T15:05:56Z
loan_0010983,cust_091981,DE-BY,51100,42,342,high,income_statement,verified,manual_review,2025-05-10T08:13:44Z
loan_0010983,cust_091981,DE-BY,51100,42,342,high,employment_contract,verified,manual_review,2025-05-10T08:13:44Z
loan_0052519,cust_064840,DE-BY,46557,42,400,high,employment_contract,rejected,manual_review,2025-05-08T08:49:59Z
loan_0052519,cust_064840,DE-BY,46557,42,400,high,employment_contract,pending,manual_review,2025-05-08T08:49:59Z
loan_0010984,cust_015825,DE-BY,82492,6,736,low,passport,verified,manual_review,2025-05-21T14:38:43Z
loan_0010984,cust_015825,DE-BY,82492,6,736,low,income_statement,verified,manual_review,2025-05-21T14:38:43Z
loan_0052520,cust_091436,DE-BE,95933,18,575,medium,employment_contract,verified,approved,2025-05-16T08:25:09Z
loan_0052520,cust_091436,DE-BE,95933,18,575,medium,income_statement,pending,approved,2025-05-16T08:25:09Z
loan_0010985,cust_071579,DE-SN,47406,18,549,medium,utility_bill,verified,approved,2025-05-10T12:50:21Z
loan_0010985,cust_071579,DE-SN,47406,18,549,medium,income_statement,rejected,approved,2025-05-10T12:50:21Z
loan_0052521,cust_041751,DE-BW,65104,54,486,low,income_statement,rejected,approved,2025-05-08T10:39:33Z
loan_0052521,cust_041751,DE-BW,65104,54,486,low,utility_bill,rejected,approved,2025-05-08T10:39:33Z
loan_0010986,cust_078074,DE-BY,69153,12,313,high,income_statement,verified,rejected,2025-05-09T12:57:18Z
loan_0010986,cust_078074,DE-BY,69153,12,313,high,passport,rejected,rejected,2025-05-09T12:57:18Z
loan_0052522,cust_032557,DE-BY,63386,48,485,high,utility_bill,rejected,manual_review,2025-05-14T13:26:20Z
loan_0052522,cust_032557,DE-BY,63386,48,485,high,passport,rejected,manual_review,2025-05-14T13:26:20Z
loan_0010987,cust_071502,DE-BW,19490,12,351,high,income_statement,verified,rejected,2025-05-06T11:25:58Z
loan_0010987,cust_071502,DE-BW,19490,12,351,high,passport,pending,rejected,2025-05-06T11:25:58Z
loan_0052523,cust_050105,DE-BW,10266,12,307,low,utility_bill,verified,approved,2025-05-05T16:01:46Z
loan_0052523,cust_050105,DE-BW,10266,12,307,low,income_statement,pending,approved,2025-05-05T16:01:46Z
loan_0010988,cust_032477,DE-SN,58023,30,782,medium,income_statement,verified,rejected,2025-05-20T15:46:19Z
loan_0010988,cust_032477,DE-SN,58023,30,782,medium,passport,verified,rejected,2025-05-20T15:46:19Z
loan_0052524,cust_017898,DE-NW,77392,24,545,low,income_statement,rejected,rejected,2025-05-04T08:26:00Z
loan_0052524,cust_017898,DE-NW,77392,24,545,low,employment_contract,verified,rejected,2025-05-04T08:26:00Z
loan_0010989,cust_034242,DE-NW,15870,30,784,high,employment_contract,pending,manual_review,2025-05-27T00:17:51Z
loan_0010989,cust_034242,DE-NW,15870,30,784,high,passport,pending,manual_review,2025-05-27T00:17:51Z
loan_0052525,cust_093155,DE-NW,71557,42,756,low,income_statement,verified,rejected,2025-05-11T20:28:57Z
loan_0052525,cust_093155,DE-NW,71557,42,756,low,income_statement,pending,rejected,2025-05-11T20:28:57Z
loan_0010990,cust_042232,DE-RP,34786,36,362,high,passport,verified,approved,2025-05-30T18:24:13Z
loan_0010990,cust_042232,DE-RP,34786,36,362,high,passport,rejected,approved,2025-05-30T18:24:13Z
loan_0052526,cust_086268,DE-RP,86072,24,359,high,employment_contract,pending,rejected,2025-05-14T15:56:43Z
loan_0052526,cust_086268,DE-RP,86072,24,359,high,passport,rejected,rejected,2025-05-14T15:56:43Z
loan_0010991,cust_081677,DE-BE,51852,42,771,medium,income_statement,rejected,rejected,2025-05-19T19:21:20Z
loan_0010991,cust_081677,DE-BE,51852,42,771,medium,income_statement,verified,rejected,2025-05-19T19:21:20Z
loan_0052527,cust_046062,DE-HH,36133,54,680,high,passport,rejected,manual_review,2025-05-19T20:40:22Z
loan_0052527,cust_046062,DE-HH,36133,54,680,high,employment_contract,pending,manual_review,2025-05-19T20:40:22Z
loan_0010992,cust_069338,DE-BE,14322,54,629,medium,employment_contract,rejected,manual_review,2025-05-19T08:34:01Z
loan_0010992,cust_069338,DE-BE,14322,54,629,medium,income_statement,rejected,manual_review,2025-05-19T08:34:01Z
loan_0052528,cust_012852,DE-BW,63501,60,789,high,employment_contract,rejected,approved,2025-05-19T11:18:28Z
loan_0052528,cust_012852,DE-BW,63501,60,789,high,income_statement,rejected,approved,2025-05-19T11:18:28Z
loan_0010993,cust_052089,DE-RP,55226,36,746,low,utility_bill,verified,approved,2025-05-18T02:26:28Z
loan_0010993,cust_052089,DE-RP,55226,36,746,low,employment_contract,verified,approved,2025-05-18T02:26:28Z
loan_0052529,cust_013116,DE-BW,58489,18,600,low,income_statement,pending,rejected,2025-05-22T17:52:31Z
loan_0052529,cust_013116,DE-BW,58489,18,600,low,income_statement,verified,rejected,2025-05-22T17:52:31Z
loan_0010994,cust_046360,DE-HH,89584,42,803,medium,income_statement,verified,rejected,2025-05-17T14:20:15Z
loan_0010994,cust_046360,DE-HH,89584,42,803,medium,passport,pending,rejected,2025-05-17T14:20:15Z
loan_0052530,cust_098696,DE-NW,99661,12,525,medium,utility_bill,verified,rejected,2025-05-25T21:59:13Z
loan_0052530,cust_098696,DE-NW,99661,12,525,medium,passport,verified,rejected,2025-05-25T21:59:13Z
loan_0010995,cust_024322,DE-SN,77542,42,716,low,passport,pending,manual_review,2025-05-02T02:30:42Z
loan_0010995,cust_024322,DE-SN,77542,42,716,low,utility_bill,pending,manual_review,2025-05-02T02:30:42Z
loan_0052531,cust_016670,DE-RP,50426,48,538,low,utility_bill,verified,rejected,2025-05-02T07:04:33Z
loan_0052531,cust_016670,DE-RP,50426,48,538,low,income_statement,verified,rejected,2025-05-02T07:04:33Z
loan_0010996,cust_078200,DE-HE,13293,54,622,low,utility_bill,pending,manual_review,2025-05-07T00:42:35Z
loan_0010996,cust_078200,DE-HE,13293,54,622,low,employment_contract,rejected,manual_review,2025-05-07T00:42:35Z
loan_0052532,cust_022749,DE-BE,40477,6,579,high,income_statement,verified,manual_review,2025-05-02T06:02:12Z
loan_0052532,cust_022749,DE-BE,40477,6,579,high,employment_contract,verified,manual_review,2025-05-02T06:02:12Z
loan_0010997,cust_036529,DE-BW,15336,42,691,high,income_statement,pending,approved,2025-05-20T14:42:57Z
loan_0010997,cust_036529,DE-BW,15336,42,691,high,employment_contract,rejected,approved,2025-05-20T14:42:57Z
loan_0052533,cust_015851,DE-BY,61982,12,800,medium,employment_contract,rejected,rejected,2025-05-05T01:02:41Z
loan_0052533,cust_015851,DE-BY,61982,12,800,medium,utility_bill,verified,rejected,2025-05-05T01:02:41Z
loan_0010998,cust_005521,DE-HE,20409,60,526,medium,passport,verified,manual_review,2025-05-24T02:46:04Z
loan_0010998,cust_005521,DE-HE,20409,60,526,medium,passport,rejected,manual_review,2025-05-24T02:46:04Z
loan_0052534,cust_073804,DE-SN,82843,6,408,medium,utility_bill,rejected,approved,2025-05-03T22:13:08Z
loan_0052534,cust_073804,DE-SN,82843,6,408,medium,utility_bill,pending,approved,2025-05-03T22:13:08Z
loan_0010999,cust_051485,DE-NW,64486,6,689,medium,passport,verified,manual_review,2025-05-16T23:05:39Z
loan_0010999,cust_051485,DE-NW,64486,6,689,medium,passport,verified,manual_review,2025-05-16T23:05:39Z
loan_0052535,cust_004450,DE-BE,56031,18,509,low,passport,verified,manual_review,2025-05-18T20:45:36Z
loan_0052535,cust_004450,DE-BE,56031,18,509,low,utility_bill,pending,manual_review,2025-05-18T20:45:36Z
loan_0011000,cust_056253,DE-NW,70736,12,532,medium,income_statement,pending,approved,2025-05-06T06:44:41Z
loan_0011000,cust_056253,DE-NW,70736,12,532,medium,utility_bill,verified,approved,2025-05-06T06:44:41Z
loan_0052536,cust_085228,DE-HE,39253,42,587,medium,income_statement,verified,manual_review,2025-05-15T23:26:21Z
loan_0052536,cust_085228,DE-HE,39253,42,587,medium,employment_contract,rejected,manual_review,2025-05-15T23:26:21Z
loan_0011001,cust_019042,DE-SN,51252,12,822,low,employment_contract,pending,manual_review,2025-05-09T10:33:18Z
loan_0011001,cust_019042,DE-SN,51252,12,822,low,employment_contract,verified,manual_review,2025-05-09T10:33:18Z
loan_0052537,cust_032220,DE-BW,15239,12,744,medium,employment_contract,rejected,rejected,2025-05-09T02:41:01Z
loan_0052537,cust_032220,DE-BW,15239,12,744,medium,passport,pending,rejected,2025-05-09T02:41:01Z
loan_0011002,cust_059676,DE-HE,46687,36,740,high,utility_bill,rejected,manual_review,2025-05-04T13:50:07Z
loan_0011002,cust_059676,DE-HE,46687,36,740,high,passport,verified,manual_review,2025-05-04T13:50:07Z
loan_0052538,cust_045833,DE-BE,50674,42,636,high,income_statement,pending,rejected,2025-05-07T04:10:19Z
loan_0052538,cust_045833,DE-BE,50674,42,636,high,utility_bill,pending,rejected,2025-05-07T04:10:19Z
loan_0011003,cust_062399,DE-RP,34179,42,444,high,employment_contract,rejected,manual_review,2025-05-20T17:30:48Z
loan_0011003,cust_062399,DE-RP,34179,42,444,high,utility_bill,pending,manual_review,2025-05-20T17:30:48Z
loan_0052539,cust_083174,DE-BW,56978,60,554,high,income_statement,verified,rejected,2025-05-06T06:01:44Z
loan_0052539,cust_083174,DE-BW,56978,60,554,high,passport,pending,rejected,2025-05-06T06:01:44Z
loan_0011004,cust_080880,DE-HE,44171,36,807,low,utility_bill,pending,manual_review,2025-05-07T23:01:01Z
loan_0011004,cust_080880,DE-HE,44171,36,807,low,utility_bill,verified,manual_review,2025-05-07T23:01:01Z
loan_0052540,cust_005718,DE-BW,17896,54,378,medium,income_statement,rejected,approved,2025-05-18T16:28:26Z
loan_0052540,cust_005718,DE-BW,17896,54,378,medium,utility_bill,pending,approved,2025-05-18T16:28:26Z
loan_0011005,cust_055413,DE-HH,23421,60,711,low,utility_bill,rejected,approved,2025-05-12T09:18:47Z
loan_0011005,cust_055413,DE-HH,23421,60,711,low,employment_contract,rejected,approved,2025-05-12T09:18:47Z
loan_0052541,cust_093696,DE-HE,62850,54,433,medium,income_statement,rejected,approved,2025-05-29T14:52:24Z
loan_0052541,cust_093696,DE-HE,62850,54,433,medium,passport,pending,approved,2025-05-29T14:52:24Z
loan_0011006,cust_019426,DE-HH,73019,6,455,high,income_statement,verified,approved,2025-05-01T14:08:14Z
loan_0011006,cust_019426,DE-HH,73019,6,455,high,income_statement,pending,approved,2025-05-01T14:08:14Z
loan_0052542,cust_071830,DE-BW,59384,6,443,medium,employment_contract,rejected,manual_review,2025-05-05T09:24:51Z
loan_0052542,cust_071830,DE-BW,59384,6,443,medium,employment_contract,pending,manual_review,2025-05-05T09:24:51Z
loan_0011007,cust_040103,DE-SN,76383,36,785,high,passport,pending,rejected,2025-05-23T11:33:11Z
loan_0011007,cust_040103,DE-SN,76383,36,785,high,employment_contract,pending,rejected,2025-05-23T11:33:11Z
loan_0052543,cust_093823,DE-SN,66127,30,777,high,passport,rejected,manual_review,2025-05-18T06:43:32Z
loan_0052543,cust_093823,DE-SN,66127,30,777,high,income_statement,verified,manual_review,2025-05-18T06:43:32Z
loan_0011008,cust_032495,DE-BE,17236,6,490,low,employment_contract,verified,manual_review,2025-05-18T09:54:27Z
loan_0011008,cust_032495,DE-BE,17236,6,490,low,utility_bill,verified,manual_review,2025-05-18T09:54:27Z
loan_0011009,cust_008477,DE-NW,76071,12,557,low,income_statement,verified,rejected,2025-05-22T07:38:54Z
loan_0011009,cust_008477,DE-NW,76071,12,557,low,utility_bill,rejected,rejected,2025-05-22T07:38:54Z
loan_0052544,cust_090149,DE-BY,89740,54,602,low,income_statement,verified,approved,2025-05-22T03:38:17Z
loan_0052544,cust_090149,DE-BY,89740,54,602,low,employment_contract,pending,approved,2025-05-22T03:38:17Z
loan_0052545,cust_097752,DE-SN,47581,6,690,high,employment_contract,pending,approved,2025-05-17T04:35:51Z
loan_0052545,cust_097752,DE-SN,47581,6,690,high,passport,pending,approved,2025-05-17T04:35:51Z
loan_0011010,cust_039323,DE-BW,46836,42,343,high,employment_contract,pending,manual_review,2025-05-01T11:57:53Z
loan_0011010,cust_039323,DE-BW,46836,42,343,high,employment_contract,rejected,manual_review,2025-05-01T11:57:53Z
loan_0052546,cust_070773,DE-SN,95291,30,796,medium,employment_contract,rejected,manual_review,2025-05-25T08:34:02Z
loan_0052546,cust_070773,DE-SN,95291,30,796,medium,employment_contract,rejected,manual_review,2025-05-25T08:34:02Z
loan_0011011,cust_036955,DE-BY,77902,18,393,low,employment_contract,pending,rejected,2025-05-09T19:03:11Z
loan_0011011,cust_036955,DE-BY,77902,18,393,low,income_statement,pending,rejected,2025-05-09T19:03:11Z
loan_0052547,cust_023780,DE-BY,72847,24,827,medium,utility_bill,pending,rejected,2025-05-28T15:48:58Z
loan_0052547,cust_023780,DE-BY,72847,24,827,medium,employment_contract,rejected,rejected,2025-05-28T15:48:58Z
loan_0052548,cust_094893,DE-BE,10691,12,334,high,income_statement,rejected,manual_review,2025-05-01T11:27:30Z
loan_0052548,cust_094893,DE-BE,10691,12,334,high,passport,verified,manual_review,2025-05-01T11:27:30Z
loan_0052549,cust_052970,DE-HH,26382,24,663,high,passport,rejected,approved,2025-05-24T05:42:06Z
loan_0052549,cust_052970,DE-HH,26382,24,663,high,utility_bill,pending,approved,2025-05-24T05:42:06Z
loan_0011012,cust_043747,DE-BW,59741,30,562,low,income_statement,rejected,rejected,2025-05-03T20:40:04Z
loan_0011012,cust_043747,DE-BW,59741,30,562,low,income_statement,verified,rejected,2025-05-03T20:40:04Z
loan_0052550,cust_068031,DE-RP,60454,24,516,high,employment_contract,rejected,manual_review,2025-05-26T22:22:42Z
loan_0052550,cust_068031,DE-RP,60454,24,516,high,income_statement,rejected,manual_review,2025-05-26T22:22:42Z
loan_0011013,cust_002011,DE-HH,49005,60,553,low,passport,pending,approved,2025-05-12T00:47:11Z
loan_0011013,cust_002011,DE-HH,49005,60,553,low,income_statement,pending,approved,2025-05-12T00:47:11Z
loan_0052551,cust_049380,DE-BY,6522,6,578,medium,passport,rejected,manual_review,2025-05-08T12:32:53Z
loan_0052551,cust_049380,DE-BY,6522,6,578,medium,employment_contract,rejected,manual_review,2025-05-08T12:32:53Z
