application_id,customer_id,region,loan_amount,loan_term_months,scoring_score,scoring_risk_level,document_type,document_status,decision_status,submitted_at
loan_0030696,cust_030887,DE-BE,98339,48,789,low,utility_bill,verified,rejected,2025-05-08T08:54:52Z
loan_0071935,cust_073396,DE-RP,60647,24,647,low,utility_bill,rejected,rejected,2025-05-18T03:26:30Z
loan_0071935,cust_073396,DE-RP,60647,24,647,low,passport,pending,rejected,2025-05-18T03:26:30Z
loan_0030697,cust_019456,DE-BW,75779,60,789,low,passport,verified,approved,2025-05-19T06:10:58Z
loan_0030697,cust_019456,DE-BW,75779,60,789,low,income_statement,pending,approved,2025-05-19T06:10:58Z
loan_0071936,cust_009331,DE-BY,57139,36,543,high,income_statement,rejected,approved,2025-05-06T16:30:37Z
loan_0071936,cust_009331,DE-BY,57139,36,543,high,utility_bill,rejected,approved,2025-05-06T16:30:37Z
loan_0030698,cust_030360,DE-NW,35887,6,454,low,employment_contract,rejected,manual_review,2025-05-16T06:55:56Z
loan_0030698,cust_030360,DE-NW,35887,6,454,low,passport,verified,manual_review,2025-05-16T06:55:56Z
loan_0071937,cust_039008,DE-HE,71746,18,351,low,income_statement,rejected,rejected,2025-05-22T20:34:32Z
loan_0071937,cust_039008,DE-HE,71746,18,351,low,income_statement,verified,rejected,2025-05-22T20:34:32Z
loan_0071938,cust_052214,DE-BW,83130,60,614,high,passport,pending,manual_review,2025-05-02T10:34:11Z
loan_0071938,cust_052214,DE-BW,83130,60,614,high,utility_bill,verified,manual_review,2025-05-02T10:34:11Z
loan_0030699,cust_074203,DE-BE,37956,18,638,low,income_statement,pending,manual_review,2025-05-27T00:42:05Z
loan_0030699,cust_074203,DE-BE,37956,18,638,low,passport,verified,manual_review,2025-05-27T00:42:05Z
loan_0071939,cust_033867,DE-HE,9384,6,501,medium,employment_contract,verified,approved,2025-05-18T09:27:14Z
loan_0071939,cust_033867,DE-HE,9384,6,501,medium,utility_bill,pending,approved,2025-05-18T09:27:14Z
loan_0030700,cust_011366,DE-HE,92494,48,539,medium,passport,verified,rejected,2025-05-03T19:28:29Z
loan_0030700,cust_011366,DE-HE,92494,48,539,medium,income_statement,verified,rejected,2025-05-03T19:28:29Z
loan_0071940,cust_098288,DE-HH,15672,12,728,medium,income_statement,rejected,rejected,2025-05-21T04:29:15Z
loan_0071940,cust_098288,DE-HH,15672,12,728,medium,employment_contract,rejected,rejected,2025-05-21T04:29:15Z
loan_0030701,cust_047710,DE-NW,92066,36,404,medium,employment_contract,rejected,rejected,2025-05-10T22:14:06Z
loan_0030701,cust_047710,DE-NW,92066,36,404,medium,employment_contract,pending,rejected,2025-05-10T22:14:06Z
loan_0071941,cust_032145,DE-SN,13183,48,550,high,income_statement,verified,approved,2025-05-11T01:02:55Z
loan_0071941,cust_032145,DE-SN,13183,48,550,high,employment_contract,pending,approved,2025-05-11T01:02:55Z
loan_0030702,cust_043562,DE-BY,70701,24,504,medium,passport,rejected,approved,2025-05-27T00:26:11Z
loan_0030702,cust_043562,DE-BY,70701,24,504,medium,passport,rejected,approved,2025-05-27T00:26:11Z
loan_0071942,cust_043290,DE-BE,14059,18,536,low,employment_contract,pending,rejected,2025-05-06T13:51:52Z
loan_0071942,cust_043290,DE-BE,14059,18,536,low,utility_bill,rejected,rejected,2025-05-06T13:51:52Z
loan_0030703,cust_059733,DE-NW,85668,12,407,low,income_statement,verified,approved,2025-05-28T06:44:41Z
loan_0030703,cust_059733,DE-NW,85668,12,407,low,income_statement,pending,approved,2025-05-28T06:44:41Z
loan_0071943,cust_021519,DE-HH,16852,24,812,low,utility_bill,pending,manual_review,2025-05-25T18:26:41Z
loan_0071943,cust_021519,DE-HH,16852,24,812,low,passport,rejected,manual_review,2025-05-25T18:26:41Z
loan_0030704,cust_053336,DE-RP,73760,36,320,medium,utility_bill,pending,manual_review,2025-05-05T02:15:52Z
loan_0030704,cust_053336,DE-RP,73760,36,320,medium,passport,verified,manual_review,2025-05-05T02:15:52Z
loan_0071944,cust_028347,DE-HE,92210,60,661,high,utility_bill,verified,approved,2025-05-16T07:00:15Z
loan_0071944,cust_028347,DE-HE,92210,60,661,high,passport,verified,approved,2025-05-16T07:00:15Z
loan_0030705,cust_076211,DE-RP,13470,12,305,medium,employment_contract,verified,rejected,2025-05-17T22:37:14Z
loan_0030705,cust_076211,DE-RP,13470,12,305,medium,income_statement,verified,rejected,2025-05-17T22:37:14Z
loan_0071945,cust_009421,DE-NW,21048,36,348,medium,passport,pending,manual_review,2025-05-01T20:53:41Z
loan_0071945,cust_009421,DE-NW,21048,36,348,medium,employment_contract,rejected,manual_review,2025-05-01T20:53:41Z
loan_0030706,cust_001066,DE-RP,82974,24,573,high,passport,verified,rejected,2025-05-01T23:32:09Z
loan_0030706,cust_001066,DE-RP,82974,24,573,high,passport,verified,rejected,2025-05-01T23:32:09Z
loan_0071946,cust_074741,DE-BW,28943,42,695,high,utility_bill,pending,approved,2025-05-11T10:42:03Z
loan_0071946,cust_074741,DE-BW,28943,42,695,high,employment_contract,rejected,approved,2025-05-11T10:42:03Z
loan_0030707,cust_082965,DE-NW,50379,18,619,medium,income_statement,rejected,manual_review,2025-05-29T05:50:25Z
loan_0030707,cust_082965,DE-NW,50379,18,619,medium,passport,pending,manual_review,2025-05-29T05:50:25Z
loan_0071947,cust_076784,DE-HH,38017,54,721,high,passport,pending,manual_review,2025-05-31T08:08:26Z
loan_0071947,cust_076784,DE-HH,38017,54,721,high,employment_contract,pending,manual_review,2025-05-31T08:08:26Z
loan_0030708,cust_010776,DE-BY,13857,6,713,low,income_statement,rejected,rejected,2025-05-12T14:04:14Z
loan_0030708,cust_010776,DE-BY,13857,6,713,low,passport,pending,rejected,2025-05-12T14:04:14Z
loan_0071948,cust_048818,DE-BW,99120,54,497,high,employment_contract,pending,rejected,2025-05-11T18:14:23Z
loan_0071948,cust_048818,DE-BW,99120,54,497,high,utility_bill,pending,rejected,2025-05-11T18:14:23Z
loan_0030709,cust_053602,DE-NW,69071,6,716,low,utility_bill,pending,approved,2025-05-29T11:52:46Z
loan_0030709,cust_053602,DE-NW,69071,6,716,low,utility_bill,rejected,approved,2025-05-29T11:52:46Z
loan_0071949,cust_071090,DE-HH,15379,36,788,medium,employment_contract,pending,rejected,2025-05-15T16:05:29Z
loan_0071949,cust_071090,DE-HH,15379,36,788,medium,utility_bill,pending,rejected,2025-05-15T16:05:29Z
loan_0030710,cust_038058,DE-BE,87860,6,514,low,employment_contract,verified,rejected,2025-05-14T08:51:28Z
loan_0030710,cust_038058,DE-BE,87860,6,514,low,income_statement,pending,rejected,2025-05-14T08:51:28Z
loan_0071950,cust_066888,DE-HH,19467,42,353,medium,passport,pending,approved,2025-05-24T15:15:41Z
loan_0071950,cust_066888,DE-HH,19467,42,353,medium,passport,verified,approved,2025-05-24T15:15:41Z
loan_0030711,cust_024657,DE-BY,65556,60,506,high,employment_contract,pending,manual_review,2025-05-03T20:38:21Z
loan_0030711,cust_024657,DE-BY,65556,60,506,high,passport,pending,manual_review,2025-05-03T20:38:21Z
loan_0071951,cust_008538,DE-HH,63917,24,760,high,income_statement,pending,approved,2025-05-13T18:36:51Z
loan_0071951,cust_008538,DE-HH,63917,24,760,high,income_statement,verified,approved,2025-05-13T18:36:51Z
loan_0030712,cust_022510,DE-NW,81769,12,479,low,passport,verified,manual_review,2025-05-25T20:10:40Z
loan_0030712,cust_022510,DE-NW,81769,12,479,low,income_statement,verified,manual_review,2025-05-25T20:10:40Z
loan_0071952,cust_070216,DE-BE,95662,24,396,high,utility_bill,pending,approved,2025-05-01T21:27:25Z
loan_0071952,cust_070216,DE-BE,95662,24,396,high,utility_bill,rejected,approved,2025-05-01T21:27:25Z
loan_0030713,cust_012797,DE-BE,94230,18,535,low,income_statement,rejected,rejected,2025-05-16T13:10:50Z
loan_0030713,cust_012797,DE-BE,94230,18,535,low,income_statement,pending,rejected,2025-05-16T13:10:50Z
loan_0071953,cust_018025,DE-SN,61749,12,380,high,income_statement,rejected,approved,2025-05-03T07:11:28Z
loan_0071953,cust_018025,DE-SN,61749,12,380,high,employment_contract,rejected,approved,2025-05-03T07:11:28Z
loan_0030714,cust_067941,DE-SN,40737,54,517,medium,income_statement,pending,rejected,2025-05-15T14:28:55Z
loan_0030714,cust_067941,DE-SN,40737,54,517,medium,employment_contract,verified,rejected,2025-05-15T14:28:55Z
loan_0071954,cust_076522,DE-HE,30953,30,659,high,utility_bill,rejected,rejected,2025-05-16T21:46:47Z
loan_0071954,cust_076522,DE-HE,30953,30,659,high,employment_contract,rejected,rejected,2025-05-16T21:46:47Z
loan_0030715,cust_032783,DE-BE,32499,12,629,high,utility_bill,verified,rejected,2025-05-27T22:08:15Z
loan_0030715,cust_032783,DE-BE,32499,12,629,high,employment_contract,rejected,rejected,2025-05-27T22:08:15Z
loan_0071955,cust_028994,DE-SN,22720,30,686,medium,employment_contract,rejected,rejected,2025-05-28T11:48:20Z
loan_0071955,cust_028994,DE-SN,22720,30,686,medium,income_statement,pending,rejected,2025-05-28T11:48:20Z
loan_0030716,cust_085371,DE-BY,54693,12,391,low,employment_contract,pending,approved,2025-05-19T16:52:15Z
loan_0030716,cust_085371,DE-BY,54693,12,391,low,passport,pending,approved,2025-05-19T16:52:15Z
loan_0071956,cust_080465,DE-BE,94166,48,535,high,income_statement,pending,manual_review,2025-05-25T12:45:52Z
loan_0071956,cust_080465,DE-BE,94166,48,535,high,employment_contract,rejected,manual_review,2025-05-25T12:45:52Z
loan_0030717,cust_095334,DE-BY,38496,6,412,high,employment_contract,pending,approved,2025-05-17T14:25:55Z
loan_0030717,cust_095334,DE-BY,38496,6,412,high,utility_bill,pending,approved,2025-05-17T14:25:55Z
loan_0071957,cust_085103,DE-BW,80310,30,759,medium,employment_contract,rejected,manual_review,2025-05-17T01:03:45Z
loan_0071957,cust_085103,DE-BW,80310,30,759,medium,employment_contract,rejected,manual_review,2025-05-17T01:03:45Z
loan_0030718,cust_054613,DE-HH,56241,24,424,high,passport,pending,manual_review,2025-05-01T22:46:57Z
loan_0030718,cust_054613,DE-HH,56241,24,424,high,employment_contract,verified,manual_review,2025-05-01T22:46:57Z
loan_0071958,cust_017078,DE-BW,87639,60,816,low,passport,pending,manual_review,2025-05-22T19:06:00Z
loan_0071958,cust_017078,DE-BW,87639,60,816,low,utility_bill,rejected,manual_review,2025-05-22T19:06:00Z
loan_0030719,cust_019457,DE-BY,74974,12,415,high,income_statement,rejected,manual_review,2025-05-13T19:39:59Z
loan_0030719,cust_019457,DE-BY,74974,12,415,high,employment_contract,pending,manual_review,2025-05-13T19:39:59Z
loan_0071959,cust_000266,DE-BE,34147,12,719,medium,income_statement,rejected,rejected,2025-05-14T01:53:46Z
loan_0071959,cust_000266,DE-BE,34147,12,719,medium,utility_bill,pending,rejected,2025-05-14T01:53:46Z
loan_0030720,cust_064683,DE-SN,12925,18,609,low,employment_contract,pending,rejected,2025-05-27T18:00:22Z
loan_0030720,cust_064683,DE-SN,12925,18,609,low,income_statement,verified,rejected,2025-05-27T18:00:22Z
loan_0071960,cust_042584,DE-BW,41641,30,665,medium,employment_contract,rejected,rejected,2025-05-10T01:49:11Z
loan_0071960,cust_042584,DE-BW,41641,30,665,medium,passport,pending,rejected,2025-05-10T01:49:11Z
loan_0030721,cust_030524,DE-SN,65878,48,490,high,passport,rejected,manual_review,2025-05-06T01:49:38Z
loan_0030721,cust_030524,DE-SN,65878,48,490,high,passport,pending,manual_review,2025-05-06T01:49:38Z
loan_0071961,cust_066260,DE-HE,72830,18,671,low,employment_contract,verified,manual_review,2025-05-18T08:13:13Z
loan_0071961,cust_066260,DE-HE,72830,18,671,low,income_statement,pending,manual_review,2025-05-18T08:13:13Z
loan_0030722,cust_016435,DE-HE,7470,60,821,high,utility_bill,pending,approved,2025-05-02T13:29:06Z
loan_0030722,cust_016435,DE-HE,7470,60,821,high,passport,rejected,approved,2025-05-02T13:29:06Z
loan_0071962,cust_062637,DE-HH,70138,36,616,low,utility_bill,verified,manual_review,2025-05-07T18:24:52Z
loan_0071962,cust_062637,DE-HH,70138,36,616,low,utility_bill,rejected,manual_review,2025-05-07T18:24:52Z
loan_0030723,cust_025373,DE-BE,94549,36,362,medium,passport,rejected,manual_review,2025-05-12T12:00:15Z
loan_0030723,cust_025373,DE-BE,94549,36,362,medium,passport,pending,manual_review,2025-05-12T12:00:15Z
loan_0071963,cust_061794,DE-BE,29977,60,431,low,income_statement,pending,manual_review,2025-05-02T01:24:19Z
loan_0071963,cust_061794,DE-BE,29977,60,431,low,utility_bill,verified,manual_review,2025-05-02T01:24:19Z
loan_0030724,cust_032190,DE-RP,18825,42,340,high,income_statement,verified,rejected,2025-05-10T16:56:54Z
loan_0030724,cust_032190,DE-RP,18825,42,340,high,income_statement,verified,rejected,2025-05-10T16:56:54Z
loan_0071964,cust_064360,DE-HE,39135,48,322,medium,passport,verified,rejected,2025-05-29T11:41:54Z
loan_0071964,cust_064360,DE-HE,39135,48,322,medium,passport,pending,rejected,2025-05-29T11:41:54Z
loan_0030725,cust_064470,DE-BW,18386,24,781,low,income_statement,rejected,approved,2025-05-18T15:38:35Z
loan_0030725,cust_064470,DE-BW,18386,24,781,low,passport,rejected,approved,2025-05-18T15:38:35Z
loan_0071965,cust_006560,DE-HE,64537,30,815,low,utility_bill,verified,rejected,2025-05-08T06:14:42Z
loan_0071965,cust_006560,DE-HE,64537,30,815,low,income_statement,verified,rejected,2025-05-08T06:14:42Z
loan_0030726,cust_002646,DE-SN,32387,12,561,medium,income_statement,pending,manual_review,2025-05-20T12:28:37Z
loan_0030726,cust_002646,DE-SN,32387,12,561,medium,utility_bill,verified,manual_review,2025-05-20T12:28:37Z
loan_0071966,cust_030922,DE-NW,27935,6,354,medium,employment_contract,rejected,manual_review,2025-05-21T13:21:38Z
loan_0071966,cust_030922,DE-NW,27935,6,354,medium,income_statement,verified,manual_review,2025-05-21T13:21:38Z
loan_0030727,cust_067737,DE-BY,51451,36,542,low,passport,rejected,manual_review,2025-05-21T13:21:26Z
loan_0030727,cust_067737,DE-BY,51451,36,542,low,passport,rejected,manual_review,2025-05-21T13:21:26Z
loan_0071967,cust_074698,DE-RP,30015,48,834,low,passport,verified,manual_review,2025-05-21T04:15:02Z
loan_0071967,cust_074698,DE-RP,30015,48,834,low,passport,rejected,manual_review,2025-05-21T04:15:02Z
loan_0030728,cust_069903,DE-SN,68290,42,336,medium,income_statement,pending,approved,2025-05-11T12:42:09Z
loan_0030728,cust_069903,DE-SN,68290,42,336,medium,income_statement,verified,approved,2025-05-11T12:42:09Z
loan_0071968,cust_071940,DE-BE,67253,6,764,low,income_statement,verified,approved,2025-05-06T00:57:37Z
loan_0071968,cust_071940,DE-BE,67253,6,764,low,utility_bill,verified,approved,2025-05-06T00:57:37Z
loan_0030729,cust_000272,DE-BW,22774,18,351,low,employment_contract,verified,rejected,2025-05-27T18:36:31Z
loan_0030729,cust_000272,DE-BW,22774,18,351,low,utility_bill,verified,rejected,2025-05-27T18:36:31Z
loan_0071969,cust_020623,DE-RP,9045,48,457,low,income_statement,rejected,rejected,2025-05-24T07:02:47Z
loan_0071969,cust_020623,DE-RP,9045,48,457,low,employment_contract,verified,rejected,2025-05-24T07:02:47Z
loan_0030730,cust_032844,DE-BW,59988,48,788,medium,passport,verified,rejected,2025-05-04T14:22:01Z
loan_0030730,cust_032844,DE-BW,59988,48,788,medium,income_statement,pending,rejected,2025-05-04T14:22:01Z
loan_0071970,cust_004457,DE-NW,15107,48,510,low,employment_contract,pending,manual_review,2025-05-28T23:38:07Z
loan_0071970,cust_004457,DE-NW,15107,48,510,low,utility_bill,rejected,manual_review,2025-05-28T23:38:07Z
loan_0030731,cust_012046,DE-HH,68930,6,741,high,passport,pending,manual_review,2025-05-09T06:34:20Z
loan_0030731,cust_012046,DE-HH,68930,6,741,high,employment_contract,pending,manual_review,2025-05-09T06:34:20Z
loan_0071971,cust_091870,DE-HE,40410,30,823,medium,passport,rejected,rejected,2025-05-05T09:08:14Z
loan_0071971,cust_091870,DE-HE,40410,30,823,medium,utility_bill,verified,rejected,2025-05-05T09:08:14Z
loan_0030732,cust_090868,DE-RP,19531,6,819,medium,utility_bill,verified,manual_review,2025-05-01T11:24:49Z
loan_0030732,cust_090868,DE-RP,19531,6,819,medium,utility_bill,rejected,manual_review,2025-05-01T11:24:49Z
loan_0071972,cust_062078,DE-BY,91802,30,662,low,employment_contract,rejected,approved,2025-05-03T13:10:00Z
loan_0071972,cust_062078,DE-BY,91802,30,662,low,utility_bill,rejected,approved,2025-05-03T13:10:00Z
loan_0030733,cust_065322,DE-RP,65274,48,568,low,utility_bill,pending,approved,2025-05-14T21:19:02Z
loan_0030733,cust_065322,DE-RP,65274,48,568,low,utility_bill,pending,approved,2025-05-14T21:19:02Z
loan_0071973,cust_064542,DE-SN,38554,48,403,high,passport,verified,manual_review,2025-05-31T08:25:31Z
loan_0071973,cust_064542,DE-SN,38554,48,403,high,passport,verified,manual_review,2025-05-31T08:25:31Z
loan_0030734,cust_073734,DE-HE,19446,36,558,high,passport,verified,manual_review,2025-05-04T11:48:18Z
loan_0030734,cust_073734,DE-HE,19446,36,558,high,passport,rejected,manual_review,2025-05-04T11:48:18Z
loan_0071974,cust_030385,DE-SN,30765,18,770,low,income_statement,rejected,manual_review,2025-05-24T21:56:35Z
loan_0071974,cust_030385,DE-SN,30765,18,770,low,income_statement,pending,manual_review,2025-05-24T21:56:35Z
loan_0030735,cust_031659,DE-BY,58926,48,594,medium,income_statement,pending,approved,2025-05-29T13:01:58Z
loan_0030735,cust_031659,DE-BY,58926,48,594,medium,income_statement,rejected,approved,2025-05-29T13:01:58Z
loan_0071975,cust_076982,DE-BY,80347,12,626,low,employment_contract,pending,manual_review,2025-05-04T05:17:59Z
loan_0071975,cust_076982,DE-BY,80347,12,626,low,passport,verified,manual_review,2025-05-04T05:17:59Z
loan_0030736,cust_012149,DE-HE,75009,12,823,low,passport,rejected,approved,2025-05-10T17:46:21Z
loan_0030736,cust_012149,DE-HE,75009,12,823,low,income_statement,pending,approved,2025-05-10T17:46:21Z
loan_0071976,cust_025218,DE-BW,48177,42,828,high,utility_bill,pending,approved,2025-05-06T07:11:37Z
loan_0071976,cust_025218,DE-BW,48177,42,828,high,utility_bill,verified,approved,2025-05-06T07:11:37Z
loan_0030737,cust_089119,DE-NW,53584,48,740,medium,utility_bill,verified,approved,2025-05-26T16:43:01Z
loan_0030737,cust_089119,DE-NW,53584,48,740,medium,utility_bill,pending,approved,2025-05-26T16:43:01Z
loan_0071977,cust_066637,DE-HH,98624,18,312,low,passport,rejected,manual_review,2025-05-04T09:09:16Z
loan_0071977,cust_066637,DE-HH,98624,18,312,low,passport,rejected,manual_review,2025-05-04T09:09:16Z
loan_0030738,cust_003640,DE-HH,33839,42,773,medium,passport,rejected,manual_review,2025-05-03T10:24:55Z
loan_0030738,cust_003640,DE-HH,33839,42,773,medium,income_statement,verified,manual_review,2025-05-03T10:24:55Z
loan_0071978,cust_006305,DE-BW,84297,30,387,low,employment_contract,verified,manual_review,2025-05-23T04:42:57Z
loan_0071978,cust_006305,DE-BW,84297,30,387,low,employment_contract,rejected,manual_review,2025-05-23T04:42:57Z
loan_0030739,cust_023436,DE-SN,66484,12,631,medium,employment_contract,verified,rejected,2025-05-28T03:03:42Z
loan_0030739,cust_023436,DE-SN,66484,12,631,medium,employment_contract,verified,rejected,2025-05-28T03:03:42Z
loan_0071979,cust_085544,DE-BY,69860,18,728,medium,passport,verified,manual_review,2025-05-26T07:22:03Z
loan_0071979,cust_085544,DE-BY,69860,18,728,medium,passport,rejected,manual_review,2025-05-26T07:22:03Z
loan_0030740,cust_081869,DE-HH,21871,54,719,low,income_statement,verified,manual_review,2025-05-20T22:20:54Z
loan_0030740,cust_081869,DE-HH,21871,54,719,low,employment_contract,rejected,manual_review,2025-05-20T22:20:54Z
loan_0071980,cust_039119,DE-BY,56323,42,652,medium,employment_contract,verified,manual_review,2025-05-25T15:16:55Z
loan_0071980,cust_039119,DE-BY,56323,42,652,medium,employment_contract,verified,manual_review,2025-05-25T15:16:55Z
loan_0030741,cust_088067,DE-SN,46137,42,537,low,passport,pending,rejected,2025-05-09T03:54:14Z
loan_0030741,cust_088067,DE-SN,46137,42,537,low,income_statement,pending,rejected,2025-05-09T03:54:14Z
loan_0071981,cust_048061,DE-RP,21568,24,526,high,income_statement,pending,approved,2025-05-11T01:03:15Z
loan_0071981,cust_048061,DE-RP,21568,24,526,high,passport,rejected,approved,2025-05-11T01:03:15Z
loan_0030742,cust_006193,DE-BW,53867,42,762,medium,employment_contract,rejected,approved,2025-05-12T01:40:10Z
loan_0030742,cust_006193,DE-BW,53867,42,762,medium,passport,pending,approved,2025-05-12T01:40:10Z
loan_0071982,cust_043304,DE-HH,14678,54,759,medium,income_statement,verified,rejected,2025-05-25T09:41:28Z
loan_0071982,cust_043304,DE-HH,14678,54,759,medium,utility_bill,verified,rejected,2025-05-25T09:41:28Z
loan_0030743,cust_084611,DE-BE,55380,24,560,medium,utility_bill,pending,manual_review,2025-05-05T04:26:43Z
loan_0030743,cust_084611,DE-BE,55380,24,560,medium,passport,rejected,manual_review,2025-05-05T04:26:43Z
loan_0071983,cust_088892,DE-SN,81547,48,829,high,utility_bill,rejected,approved,2025-05-03T23:59:59Z
loan_0071983,cust_088892,DE-SN,81547,48,829,high,utility_bill,verified,approved,2025-05-03T23:59:59Z
loan_0030744,cust_078038,DE-HH,62482,42,488,low,employment_contract,pending,rejected,2025-05-21T02:12:58Z
loan_0030744,cust_078038,DE-HH,62482,42,488,low,income_statement,rejected,rejected,2025-05-21T02:12:58Z
loan_0071984,cust_010655,DE-HE,74772,12,403,medium,utility_bill,pending,manual_review,2025-05-29T10:18:54Z
loan_0071984,cust_010655,DE-HE,74772,12,403,medium,income_statement,rejected,manual_review,2025-05-29T10:18:54Z
loan_0030745,cust_067898,DE-BY,39131,6,588,high,income_statement,verified,manual_review,2025-05-10T20:03:03Z
loan_0030745,cust_067898,DE-BY,39131,6,588,high,passport,pending,manual_review,2025-05-10T20:03:03Z
loan_0071985,cust_050239,DE-HH,72068,30,505,high,utility_bill,rejected,rejected,2025-05-25T10:44:47Z
loan_0071985,cust_050239,DE-HH,72068,30,505,high,employment_contract,verified,rejected,2025-05-25T10:44:47Z
loan_0030746,cust_049641,DE-NW,25608,18,674,high,employment_contract,verified,approved,2025-05-15T15:16:42Z
loan_0030746,cust_049641,DE-NW,25608,18,674,high,employment_contract,rejected,approved,2025-05-15T15:16:42Z
loan_0071986,cust_018515,DE-BE,49329,42,604,medium,utility_bill,rejected,rejected,2025-05-06T11:49:24Z
loan_0071986,cust_018515,DE-BE,49329,42,604,medium,passport,verified,rejected,2025-05-06T11:49:24Z
loan_0030747,cust_016471,DE-SN,30138,36,710,high,utility_bill,verified,approved,2025-05-03T09:00:26Z
loan_0030747,cust_016471,DE-SN,30138,36,710,high,utility_bill,pending,approved,2025-05-03T09:00:26Z
loan_0071987,cust_051572,DE-NW,70227,12,629,low,employment_contract,pending,rejected,2025-05-16T19:37:36Z
loan_0071987,cust_051572,DE-NW,70227,12,629,low,utility_bill,verified,rejected,2025-05-16T19:37:36Z
loan_0030748,cust_090632,DE-HE,90722,60,586,low,employment_contract,pending,approved,2025-05-03T14:20:11Z
loan_0030748,cust_090632,DE-HE,90722,60,586,low,income_statement,verified,approved,2025-05-03T14:20:11Z
loan_0071988,cust_063541,DE-NW,27205,36,737,medium,passport,pending,manual_review,2025-05-02T05:26:19Z
loan_0071988,cust_063541,DE-NW,27205,36,737,medium,passport,pending,manual_review,2025-05-02T05:26:19Z
loan_0030749,cust_003592,DE-RP,5479,12,588,high,income_statement,pending,approved,2025-05-05T06:34:13Z
loan_0030749,cust_003592,DE-RP,5479,12,588,high,passport,rejected,approved,2025-05-05T06:34:13Z
loan_0071989,cust_040268,DE-NW,64080,6,789,medium,income_statement,rejected,manual_review,2025-05-05T23:59:41Z
loan_0071989,cust_040268,DE-NW,64080,6,789,medium,employment_contract,pending,manual_review,2025-05-05T23:59:41Z
loan_0030750,cust_057373,DE-BY,71799,42,463,low,employment_contract,verified,manual_review,2025-05-28T00:34:43Z
loan_0030750,cust_057373,DE-BY,71799,42,463,low,employment_contract,rejected,manual_review,2025-05-28T00:34:43Z
loan_0071990,cust_020411,DE-HE,38568,18,412,low,utility_bill,verified,approved,2025-05-09T00:52:48Z
loan_0071990,cust_020411,DE-HE,38568,18,412,low,income_statement,pending,approved,2025-05-09T00:52:48Z
loan_0030751,cust_013930,DE-NW,52251,12,742,medium,passport,rejected,manual_review,2025-05-27T08:06:01Z
loan_0030751,cust_013930,DE-NW,52251,12,742,medium,employment_contract,rejected,manual_review,2025-05-27T08:06:01Z
loan_0071991,cust_065245,DE-BW,88224,48,795,high,passport,verified,manual_review,2025-05-11T12:27:19Z
loan_0071991,cust_065245,DE-BW,88224,48,795,high,employment_contract,rejected,manual_review,2025-05-11T12:27:19Z
loan_0030752,cust_068164,DE-BE,63411,36,735,low,employment_contract,verified,approved,2025-05-04T21:36:28Z
loan_0030752,cust_068164,DE-BE,63411,36,735,low,employment_contract,pending,approved,2025-05-04T21:36:28Z
loan_0071992,cust_083767,DE-BE,42515,42,826,high,utility_bill,verified,rejected,2025-05-09T14:46:06Z
loan_0071992,cust_083767,DE-BE,42515,42,826,high,income_statement,rejected,rejected,2025-05-09T14:46:06Z
loan_0030753,cust_050061,DE-HE,61868,36,714,high,utility_bill,verified,manual_review,2025-05-03T05:15:01Z
loan_0030753,cust_050061,DE-HE,61868,36,714,high,utility_bill,pending,manual_review,2025-05-03T05:15:01Z
loan_0071993,cust_066883,DE-BW,48012,48,330,high,income_statement,verified,manual_review,2025-05-30T02:59:43Z
loan_0071993,cust_066883,DE-BW,48012,48,330,high,utility_bill,verified,manual_review,2025-05-30T02:59:43Z
loan_0030754,cust_093574,DE-HE,56074,30,445,low,utility_bill,pending,approved,2025-05-21T05:54:58Z
loan_0030754,cust_093574,DE-HE,56074,30,445,low,employment_contract,rejected,approved,2025-05-21T05:54:58Z
loan_0071994,cust_099385,DE-NW,58717,24,826,high,employment_contract,pending,approved,2025-05-21T11:53:14Z
loan_0071994,cust_099385,DE-NW,58717,24,826,high,utility_bill,rejected,approved,2025-05-21T11:53:14Z
loan_0030755,cust_046710,DE-BY,96807,18,721,low,employment_contract,pending,approved,2025-05-23T04:24:23Z
loan_0030755,cust_046710,DE-BY,96807,18,721,low,passport,pending,approved,2025-05-23T04:24:23Z
loan_0071995,cust_068075,DE-BY,79380,60,354,low,utility_bill,pending,rejected,2025-05-15T08:43:26Z
loan_0071995,cust_068075,DE-BY,79380,60,354,low,income_statement,verified,rejected,2025-05-15T08:43:26Z
loan_0030756,cust_085851,DE-HH,64404,6,700,low,income_statement,verified,approved,2025-05-21T20:54:14Z
loan_0030756,cust_085851,DE-HH,64404,6,700,low,utility_bill,pending,approved,2025-05-21T20:54:14Z
loan_0071996,cust_024444,DE-NW,5120,6,564,medium,utility_bill,rejected,manual_review,2025-05-24T19:55:36Z
loan_0071996,cust_024444,DE-NW,5120,6,564,medium,utility_bill,rejected,manual_review,2025-05-24T19:55:36Z
loan_0030757,cust_009230,DE-BE,60133,42,328,low,passport,rejected,rejected,2025-05-23T16:08:05Z
loan_0030757,cust_009230,DE-BE,60133,42,328,low,income_statement,verified,rejected,2025-05-23T16:08:05Z
loan_0071997,cust_074150,DE-SN,46148,30,404,high,employment_contract,pending,approved,2025-05-01T21:34:28Z
loan_0071997,cust_074150,DE-SN,46148,30,404,high,utility_bill,pending,approved,2025-05-01T21:34:28Z
loan_0030758,cust_037022,DE-NW,68706,60,419,high,income_statement,rejected,rejected,2025-05-21T14:11:37Z
